head,tail,relation,weight
"(1267503265660276736, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0132326256633897
"(1267503265660276736, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0131831937684445
"(1267504657682665472, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0280558697722363
"(1267504880815505408, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.047627983844028
"(1267506981155176448, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0222410722764583
"(1267507735609798912, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0270926921866542
"(1267510274656833536, 't')",58_fag_faggot_fags_nig,in_topic,0.012564709781157
"(1267511652594839552, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0107683793895478
"(1267512452012367872, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0440622825858592
"(1267513615537573888, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0337675239914408
"(1267513614216257536, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.3105132418686769
"(1267513614216257536, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0185751873043603
"(1267513614216257536, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0181385621522571
"(1267513614216257536, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0177957975643195
"(1267518630457077760, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.2904026642839617
"(1267518630457077760, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0202226424752206
"(1267518630457077760, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0185926401504175
"(1267518630457077760, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0166624710427677
"(1267518904663855104, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.4147245042650097
"(1267518904663855104, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0164036088302742
"(1267518904663855104, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0146995499203036
"(1267518904663855104, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0134228398693924
"(1267519699664859136, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0106808889738861
"(1267519699664859136, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0112662664189881
"(1267520970949967872, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0103357145002778
"(1267521863657287680, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0105782804527355
"(1267524086814498816, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0238128421871802
"(1267524231253782528, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.0982827348203062
"(1267524231253782528, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0199631172689626
"(1267524231253782528, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0146297855220545
"(1267524231253782528, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0207023595842457
"(1267524264321642496, 't')",26_faggot_faggots_fag_fags,in_topic,0.0247405603817294
"(1267524264321642496, 't')",58_fag_faggot_fags_nig,in_topic,0.0169781237540122
"(1267524264321642496, 't')",57_dyke_dykes_dykes be_like,in_topic,0.012985139703626
"(1267524264321642496, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0102015088757322
"(1267524264321642496, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0133745406138279
"(1267525872925335552, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0130388106358929
"(1267526290870898688, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0139454615765401
"(1267529265915899904, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.01298715576071
"(1267529565527699712, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.0162650931823285
"(1267529565527699712, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0115563251071442
"(1267529565527699712, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.2174382131459064
"(1267529944021692416, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0197052376480051
"(1267530585926336512, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0104016345485868
"(1267534834861129728, 't')",58_fag_faggot_fags_nig,in_topic,0.0111996228232005
"(1267538646371979264, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0146479626185785
"(1267539823004250112, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0191242486279926
"(1267541297117532160, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0153847384193202
"(1267542669758087168, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.1109625182020409
"(1267546470166564864, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0106604697158436
"(1267546592455753728, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0115233512861449
"(1267547275355553792, 't')",58_fag_faggot_fags_nig,in_topic,0.0172434941884747
"(1267548278234640384, 't')",156_pride_happy_happy pride_pridemonth,in_topic,1.0
"(1267552345103056896, 't')",26_faggot_faggots_fag_fags,in_topic,0.2275777960276612
"(1267552345103056896, 't')",58_fag_faggot_fags_nig,in_topic,0.01288903306653
"(1267552345103056896, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0147508993049213
"(1267552345103056896, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0131697354574114
"(1267552345103056896, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0146076215771952
"(1267553007727546368, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.4456178372997852
"(1267553007727546368, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0150392625307181
"(1267553007727546368, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0137193036225723
"(1267553007727546368, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0133490510422381
"(1267555248815476736, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0144142820535861
"(1267555366612525056, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0138721871606816
"(1267555617821974528, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.3611987796338174
"(1267555617821974528, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0185061204031665
"(1267555617821974528, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0169430930498015
"(1267555617821974528, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0156745256406055
"(1267556664338608128, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0292518857491337
"(1267557046682972160, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0180971338129184
"(1267558436729843712, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0257689021176683
"(1267559111123628032, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0175725500937614
"(1267562470228418560, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0161582640180097
"(1267562934017732608, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.013123093115945
"(1267564830635864064, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.1217204907619044
"(1267564830635864064, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0245155782678061
"(1267564830635864064, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.021491137057476
"(1267564830635864064, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.0267104908460886
"(1267565086245220352, 't')",156_pride_happy_happy pride_pridemonth,in_topic,1.0
"(1267566248054804480, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,1.0
"(1267566683213803520, 't')",26_faggot_faggots_fag_fags,in_topic,0.0162523541555682
"(1267566683213803520, 't')",58_fag_faggot_fags_nig,in_topic,0.0138098544141281
"(1267566683213803520, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0122925234371249
"(1267566683213803520, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0154135244827788
"(1267566963867320320, 't')",58_fag_faggot_fags_nig,in_topic,0.0210603864566986
"(1267568196459982848, 't')",26_faggot_faggots_fag_fags,in_topic,0.0172518236052443
"(1267568196459982848, 't')",58_fag_faggot_fags_nig,in_topic,0.0156732813342152
"(1267568196459982848, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0128426842062481
"(1267568196459982848, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0162108280695989
"(1267570262360199168, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0190138548247178
"(1267571348244533248, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.013449722266577
"(1267571348244533248, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0146771727709507
"(1267572596679168000, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.010898608763944
"(1267575657501868032, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0124045537812707
"(1267576504684130304, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0134030476072811
"(1267576670350798848, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.015842959695224
"(1267576921061093376, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0101668631606562
"(1267576921061093376, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0126215847181982
"(1267577063902294016, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0624938263789747
"(1267577137239715840, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0127138327084818
"(1267578462006542336, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0128533991920474
"(1267578571150761984, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0139782899094369
"(1267580058908061696, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.2649765258928866
"(1267581298102558720, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0145576505129316
"(1267581725338525696, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0136670407952361
"(1267582978558836736, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0211117408781481
"(1267584446934458368, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0139908683671686
"(1267585337502560512, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0137835472990716
"(1267585337502560512, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0119333087944944
"(1267594727878094848, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0145775820881961
"(1267596067236798464, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.032906754279168
"(1267596905619456000, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.0206765542445953
"(1267596905619456000, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0141919444221842
"(1267596905619456000, 't')",180_black trans_trans_trans lives_trans lives matter,in_topic,0.0114351871770162
"(1267596905619456000, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.2317827818702192
"(1267597627983454208, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0150703909414098
"(1267599022899949568, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0203609897802213
"(1267599119003992064, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0109757709086544
"(1267599878860898304, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0155008000980606
"(1267599878860898304, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0108429399275718
"(1267600307468435712, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0267451198768786
"(1267601676103413760, 't')",58_fag_faggot_fags_nig,in_topic,0.0130260582233704
"(1267601949517418496, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,1.0
"(1267602475076501504, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0120433837575307
"(1267605683735691264, 't')",26_faggot_faggots_fag_fags,in_topic,0.0305930971566929
"(1267605683735691264, 't')",58_fag_faggot_fags_nig,in_topic,0.0145459205612039
"(1267605683735691264, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0145960763664068
"(1267605683735691264, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0103515102629216
"(1267605683735691264, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0144414444159887
"(1267607004916248576, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0179705173970735
"(1267607129030041600, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0130401407916901
"(1267607732552491008, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0144498274228681
"(1267609069457559552, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0143622338732277
"(1267609256745775104, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.1752701717926235
"(1267610748353679360, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0125595703354504
"(1267613908551888896, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.012331466026046
"(1267616262768619520, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0175792102185669
"(1267617547563577088, 't')",168_blacklivesmatter blacklivesmatter_blacklivesmatter blacklivesmatter blacklivesmatter_blacklivesmatter_blacktranslivesmatter,in_topic,0.0116346334793836
"(1267619190048845824, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0226400533074464
"(1267620498399084288, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0116332004223544
"(1267621220674985984, 't')",26_faggot_faggots_fag_fags,in_topic,0.0353636888902076
"(1267621220674985984, 't')",58_fag_faggot_fags_nig,in_topic,0.0299781543913126
"(1267621220674985984, 't')",57_dyke_dykes_dykes be_like,in_topic,0.0161829979087675
"(1267621220674985984, 't')",182_perverted_perverted and_misgender_my perverted,in_topic,0.0131446769248126
"(1267621220674985984, 't')",215_femboy_hooters_femboy hooters_femboys,in_topic,0.0181023832500137
"(1267621385188151296, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0101637410797975
"(1267624894654582784, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0184554929770327
"(1267625604997882112, 't')",156_pride_happy_happy pride_pridemonth,in_topic,1.0
"(1267626037468205056, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0105578309342118
"(1267626532823986176, 't')",28_gay_lgbtq_gay agenda_the gay,in_topic,0.0154323924567755
"(1267626532823986176, 't')",53_transphobia_trans_transphobia is_the transphobia,in_topic,0.0110869064555669
"(1267626532823986176, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.2922658566589321
"(1267627668565979136, 't')",18_homophobia_homophobia is_the homophobia_homophobia and,in_topic,0.5775188940735101
"(1267628049429745664, 't')",156_pride_happy_happy pride_pridemonth,in_topic,0.0101147484158092
